# phi_a(deg) phi_b(deg)  d(Va-Vb)  d(Ca-Cb) psi_VV(deg)   psi_a   psi_b
  84.13622   71.73604   24.06715   15.35185   79.56036   42.29797  -64.83658
  82.20015   70.93093   23.98526   15.23530   80.50941   46.27209  -68.69453
  83.02882   69.93947   23.90361   15.43670   82.72622   40.65226  -63.65971
  81.75393   72.61651   23.68345   15.16503   82.08205   39.95848  -63.79083
  84.12201   69.27721   24.10402   15.48266   79.99565   42.11928  -64.38363
  84.02165   70.75350   23.91520   15.32631   77.53653   39.70979  -60.89444
  83.78548   71.30801   24.21408   15.48884   79.14608   40.88168  -61.94076
  83.23392   71.46011   24.31635   15.25502   83.34852   40.16567  -62.02729
  81.91738   71.89671   24.07088   15.35355   84.45476   39.62101  -61.45041
  81.20888   69.13108   24.20738   15.13481   84.55797   40.48045  -64.05949
  81.78802   70.75820   24.11144   15.47154   83.24663   37.88095  -60.48837
  81.37396   69.72294   23.56315   15.38665   84.25039   42.74602  -67.42399
  81.73848   68.83310   23.63156   15.17640   83.18528   45.01845  -68.51437
  81.99121   70.10938   23.36797   15.44380   83.86991   44.32052  -69.13374
  78.41754   69.49586   23.74627   15.36131   81.33305   39.87064  -62.82372
  81.68019   70.55568   23.74039   15.03569   84.67695   42.66514  -65.95048
  80.22142   70.75095   24.03611   15.44370   83.24189   38.73876  -61.11428
  77.49092   70.57889   23.64097   15.33788   82.84115   35.64505  -58.92155
  75.66323   70.60493   23.98540   15.28868   82.61775   38.16061  -61.92934
  77.37466   70.35186   23.87972   15.12210   83.75099   39.99298  -63.40354
  75.84906   69.07248   24.07879   15.41990   81.90114   39.72893  -63.32332
  75.15502   68.42625   23.75391   15.31349   82.44291   39.35042  -64.24241
  74.70260   69.06788   23.78853   15.60451   87.05463   35.00453  -60.45011
  78.09172   67.24382   24.23957   15.27278   84.83665   37.26353  -61.80304
  79.33421   70.08096   24.34651   15.36347   83.64398   36.59941  -61.60741
  75.20840   70.22799   23.95371   15.56580   82.98636   38.27861  -60.90817
  78.56047   71.06602   24.15329   15.60725   83.16300   39.34322  -59.07073
  76.63521   70.83140   24.03683   15.32435   82.85102   37.48289  -58.18963
  78.38810   72.72020   24.18527   15.16597   83.44098   36.12161  -58.64682
  78.52641   72.00977   23.63353   15.11005   82.56515   37.00330  -59.27005
  80.00381   71.84976   23.74970   15.42534   84.71972   38.55293  -62.02299
  79.08566   69.76221   23.62086   15.43403   86.64203   37.97363  -62.11290
  78.02629   70.47147   23.68699   15.36721   85.47792   35.08158  -60.58658
  79.19524   70.10836   23.81602   15.45733   83.49421   37.67953  -63.29685
  78.47762   69.03282   23.77746   15.44510   82.74274   41.71720  -66.85037
  78.89723   69.67032   23.44463   15.37503   82.42498   39.53882  -62.29739
  79.43908   71.55943   23.47301   15.47226   87.21455   33.19319  -56.10853
  78.16392   69.25970   23.87988   15.28283   85.13875   40.88725  -64.18036
  77.74588   68.38198   23.44409   15.30881   84.87537   39.16331  -63.51462
  76.24917   69.68187   24.08710   15.40282   85.64575   41.23423  -65.41080
  77.35077   70.62317   23.91436   15.39216   87.70257   37.41278  -62.79927
  76.91068   68.94595   23.90459   15.38247   88.32793   39.95283  -65.31397
  76.93740   68.42916   23.93502   15.60406   85.05345   39.37598  -65.11832
  77.37154   69.29275   24.19857   15.11629   83.57213   37.32025  -60.63374
  78.27817   70.22713   24.01250   15.32795   85.28513   39.27718  -62.94257
  78.23129   69.68349   23.60263   15.53008   85.62879   33.78386  -58.99439
  76.26955   71.08788   23.60288   15.42163   85.78643   39.31941  -64.07840
  76.67307   68.91484   23.53240   15.54084   83.90760   41.30853  -68.53826
  79.25686   69.96492   23.64166   15.55318   82.32871   38.81896  -61.67144
  77.48464   69.58752   23.74988   15.38843   84.25350   37.46323  -62.94968
  78.90726   70.40657   23.76727   15.54045   81.16374   39.71374  -62.84719
  78.01327   69.94647   24.10811   15.30241   81.29425   39.26737  -63.23646
  78.25481   70.10050   24.25278   15.50743   86.11865   38.00296  -62.38257
  80.37449   70.05488   23.90833   15.20934   83.79994   43.07702  -69.16259
  78.44641   67.95537   24.35220   15.40999   83.99920   44.81307  -70.12572
  80.12302   70.78693   24.13315   15.54041   84.08247   40.08668  -64.61032
  79.62896   69.35603   23.65079   15.17835   81.57569   39.77995  -62.99827
  78.50599   70.16232   24.24055   15.43305   79.97860   43.88111  -67.07415
  79.35492   69.53846   23.83232   15.40614   80.99160   42.97610  -67.10061
  79.25094   70.22729   24.17367   15.22312   77.77227   41.82473  -63.57958
  77.47706   68.69587   23.75253   15.37362   81.95546   43.68790  -66.73986
  76.84495   70.23210   24.01333   15.58243   82.13057   36.78729  -60.74227
  77.05609   70.03695   23.95821   15.53483   81.11304   41.57487  -66.49977
  78.41652   69.93186   24.25885   15.51330   81.35169   43.54784  -69.09915
  78.00506   68.26560   24.61999   15.62364   82.70598   41.26664  -65.92999
  78.20505   70.18817   24.47992   15.61671   82.54247   39.71655  -62.92199
  78.17283   70.32714   23.89127   15.37349   83.74840   40.06623  -66.21480
  76.35700   68.85142   23.93158   15.67570   84.70397   43.12633  -70.95581
  77.06282   69.67814   23.95485   15.62753   85.76105   43.25144  -68.22409
  76.33826   69.72990   24.03748   15.46610   83.28393   40.77582  -66.09596
  78.49963   69.26203   24.15766   15.32305   85.60710   42.97822  -69.61684
  79.07476   67.78166   24.05985   15.52174   84.86987   43.87777  -71.39904
  79.16423   68.12500   23.93248   15.50034   83.14680   43.01651  -69.93889
  79.52861   67.69588   23.57267   15.25992   84.65023   43.57613  -69.52829
  78.93131   68.66636   24.14542   15.50599   85.67553   43.32545  -69.71551
  80.00241   67.57265   24.38600   15.30669   84.32697   44.17182  -70.71060
  81.38921   68.14547   24.39987   15.16032   82.51616   41.41230  -65.50323
  76.40759   67.43793   23.86875   15.17438   83.23937   38.90624  -63.73679
  76.56438   67.87432   24.22707   15.26619   82.82966   43.28964  -69.06495
  77.98159   66.80903   23.84098   15.37694   85.91384   38.59917  -65.44489
  79.97922   68.51890   23.99832   15.16795   83.92623   38.09793  -62.73549
  77.46441   68.68111   23.96442   15.22640   83.15979   34.31790  -58.66064
  74.84063   68.27641   24.36664   15.29729   84.84357   37.75731  -63.58020
  80.50879   70.15202   24.02381   15.43068   82.62765   40.50680  -63.01966
  75.69037   69.83110   24.28923   15.15726   82.78325   43.01806  -69.07753
  78.60747   71.11884   24.18423   15.55891   83.39610   38.74804  -61.42916
  77.17721   71.35433   23.77018   15.36671   83.11715   40.50714  -63.08072
  79.57913   70.19421   24.21567   15.10189   82.28198   43.52138  -64.36276
  77.69365   71.86411   23.85105   14.98626   83.45044   39.82559  -63.20047
  77.23133   71.66629   24.25929   15.34057   83.13681   36.06442  -57.94056
  78.49498   72.52471   24.37591   15.17962   82.81034   37.95468  -60.95130
  77.22406   71.23919   24.10759   15.27302   83.23878   36.90288  -60.48535
  78.56058   72.46532   23.97019   15.33631   83.32933   38.12376  -60.49037
  80.17502   69.33046   24.41836   15.34085   80.57431   43.71832  -67.36249
  77.83530   68.88437   24.53667   15.04084   81.52201   39.35892  -62.02088
  79.68803   71.78523   23.91361   14.99274   83.88977   38.28013  -60.57478
  80.33418   73.17401   24.21864   15.26845   82.54087   37.32550  -59.47887
  80.78537   71.12095   24.51061   14.95531   81.64865   38.56004  -61.88969
  80.66911   71.66385   24.39002   15.27803   79.15355   38.95163  -59.62392
  78.98711   73.15470   23.97840   14.95781   81.21794   38.99646  -59.56125
  79.10140   72.36081   23.78627   15.30444   82.66135   37.82620  -60.86994
  79.26005   69.94960   24.27159   15.53665   82.50579   43.84103  -68.23341
  77.74705   71.77196   24.35210   15.26551   78.71795   40.06242  -61.79324
  78.47371   71.99148   24.34139   15.01194   80.00387   41.03063  -62.76374
  78.05570   68.99812   24.48848   15.43596   81.17716   42.38152  -64.10875
  81.86686   71.15148   24.24384   15.21752   81.89999   39.18545  -58.50170
  79.76814   71.61816   24.36966   15.43687   81.16839   38.97660  -60.52846
  81.11401   72.51041   24.16228   15.22068   79.42538   37.48921  -57.96167
  79.71438   72.12530   24.36390   15.21590   80.56083   36.86105  -59.80413
  78.48293   72.09006   24.34756   15.08720   82.31503   39.40931  -62.33058
  77.53402   71.52325   23.97546   15.12940   84.01607   43.72540  -63.92627
  79.30729   71.71130   24.12967   15.09329   83.63790   37.21020  -59.21786
  81.10683   72.55852   24.30102   15.23297   84.86543   36.96197  -60.64804
  76.77150   71.45096   24.06097   15.26852   83.65159   40.52223  -59.81863
  77.38933   72.34956   24.53178   15.40646   86.08262   34.90257  -60.30950
  76.24052   71.21711   24.99445   15.55329   84.25741   37.11831  -60.84539
  77.14142   72.09643   24.34290   15.39745   81.79426   36.26455  -59.10751
  74.84277   70.78351   24.25414   15.44392   86.23376   35.21031  -59.00078
  76.16737   70.98891   24.42612   15.18370   83.75960   36.34913  -61.88711
  78.66944   73.00520   23.67458   15.59498   82.80226   32.41001  -54.87579
  78.35663   71.21081   24.21304   15.35337   84.73599   33.75339  -57.89645
  76.38773   71.19672   24.10673   15.38468   86.09430   31.71761  -57.50092
  77.41011   72.05202   23.96158   15.35953   84.46903   35.12673  -59.90667
  77.38347   71.58311   24.81496   15.24262   85.50696   33.31546  -58.17510
  78.18344   70.55397   24.52938   15.32624   82.32088   33.79256  -57.59691
  80.38486   72.14252   24.41779   15.56849   82.92036   32.61458  -57.13942
  79.44141   70.99423   24.06258   15.18182   83.03507   32.26303  -56.99489
  78.32880   72.22315   24.23296   15.37077   83.58572   34.79559  -59.10237
  76.56877   71.61332   24.13326   15.31886   81.11798   38.18693  -62.49763
  78.02153   71.05279   23.53111   15.34575   81.02254   39.26733  -64.07320
  78.75001   70.64278   23.78484   15.23283   79.35739   40.11408  -64.73880
  79.50038   69.40016   24.00467   15.30058   82.46168   36.76975  -62.91608
  79.81082   68.01706   23.98858   15.75374   81.39860   38.02024  -61.56171
  75.91393   71.22073   23.91399   15.50652   83.63972   36.05098  -60.59912
  74.85339   71.50141   23.89392   15.65025   81.03278   41.13778  -66.36292
  76.46493   71.69571   24.16380   15.38147   82.86719   40.11454  -63.97915
  76.21914   72.12785   24.29470   15.23521   86.00627   35.50429  -58.40602
  75.63998   70.79609   24.05288   15.27517   85.26102   35.29524  -59.40277
  75.62964   71.35389   24.37640   15.41613   87.05322   36.70361  -61.59968
  75.13557   70.89046   24.37417   15.25437   82.36039   31.70889  -55.37489
  75.63177   72.31214   24.01403   14.99036   87.82698   31.18791  -56.00376
  75.47260   72.75621   24.35523   15.32771   83.74863   33.48165  -60.45378
  78.60718   72.58830   23.66455   15.01711   85.11047   31.31421  -56.42028
  74.92547   70.94118   23.85171   15.04884   87.01982   33.88857  -59.73295
  78.42483   73.30115   24.03502   15.14812   86.13891   28.79534  -54.12636
  75.36704   72.41859   23.93961   15.13789   85.95699   29.20597  -54.36544
